user_id,business_id,event_time,event_type,stars_x,name,latitude,longitude,city,state,categories,stars_y,review_count,is_open
CHeMEder5ijEoCPLWjto_Q,hnSAuhhKvMjaUF2bPdYqxQ,2014-07-07 20:32:47+00:00,review,2.0,Clanks Pizza Bar,39.8151304247,-75.4137390107,Marcus Hook,PA,"Sandwiches, Restaurants, Chicken Wings, Pizza",4.0,23,0
CHeMEder5ijEoCPLWjto_Q,zQsESpyor0JP9spsKd0ilA,2014-08-03 15:50:57+00:00,tip,,Hibernia Deli Coffee Shop,39.9446832,-75.2968016,Drexel Hill,PA,"Irish, Restaurants, Breakfast & Brunch",4.5,91,1
CHeMEder5ijEoCPLWjto_Q,kka9G6czM7e7QdXFQbRo9A,2014-08-25 04:20:57+00:00,tip,,Wawa,39.87065,-75.353596,Woodlyn,PA,"Sandwiches, Restaurants, Coffee & Tea, Food, Delis",4.0,5,1
CHeMEder5ijEoCPLWjto_Q,QhYkr3FO7fz65ULwDPCeEA,2014-09-02 18:23:15+00:00,review,2.0,Tavola Restaurant + Bar,39.9259908858,-75.3504742161,Springfield,PA,"American (Traditional), Italian, Bars, Nightlife, Restaurants, American (New), Breakfast & Brunch",3.0,257,1
CHeMEder5ijEoCPLWjto_Q,JcdsERaKlWNY9CT5Tl8LvA,2014-09-02 18:43:58+00:00,review,4.0,Victory Brewing Company Downingtown,40.004724153,-75.6938191261,Downingtown,PA,"Brewpubs, Restaurants, Food, American (Traditional), Breweries",4.0,592,1
CHeMEder5ijEoCPLWjto_Q,gu9H6XoryCn07BfPsSdeSw,2014-09-30 01:00:10+00:00,review,4.0,The Sweet Taco,39.9357331,-75.3516435,Springfield,PA,"Restaurants, Food, Donuts, Mexican",3.0,153,0
CHeMEder5ijEoCPLWjto_Q,S1FwTmCAwv5ulu5gToWi_w,2014-10-31 15:13:51+00:00,review,4.0,RIM Cafe,39.9343869,-75.1589957,Philadelphia,PA,"Specialty Food, Food, Restaurants, Desserts, Gelato, Chocolatiers & Shops, Coffee & Tea",4.5,290,1
CHeMEder5ijEoCPLWjto_Q,GNYNs8pu3J-GaSKLQueQSg,2014-10-31 15:16:31+00:00,tip,,H Mart - Upper Darby,39.9612428,-75.2628949,Upper Darby,PA,"Ethnic Food, Korean, Food Court, Seafood Markets, Specialty Food, Grocery, Food, International Grocery, Imported Food, Restaurants, Pan Asian",4.0,163,1
CHeMEder5ijEoCPLWjto_Q,lbbkBktYRTfOXIm37zKdeg,2014-11-11 16:56:54+00:00,review,4.0,El Cuscatleco,39.9611847,-75.2621138,Upper Darby,PA,"Restaurants, Latin American, Salvadoran, Mexican",4.0,51,1
CHeMEder5ijEoCPLWjto_Q,_OgwyI_0mGs620_ZfKgzbg,2014-12-05 15:48:15+00:00,tip,,Tierra Colombiana Restaurant,40.0205736,-75.1337987,Philadelphia,PA,"Latin American, American (New), Caribbean, Dance Clubs, Bars, Restaurants, Cuban, Nightlife",4.0,402,1
CHeMEder5ijEoCPLWjto_Q,bf4UGa_agRlBm5E5hZNUHQ,2015-01-14 17:17:13+00:00,review,4.0,Rebecca's Dutch Kitchen,39.8406806768,-75.49691163,Garnet Valley,PA,"American (New), Food, Diners, Restaurants",2.5,10,1
CHeMEder5ijEoCPLWjto_Q,7Flr6AcqSBotjFPB0gFhYA,2015-01-14 17:23:16+00:00,review,4.0,Viman Thai Cuisine,39.8898292,-75.3250325,Folsom,PA,"Restaurants, Thai",4.5,195,1
CHeMEder5ijEoCPLWjto_Q,iANE0gtS_Vpb7BJ_2mEi_Q,2015-02-01 02:21:47+00:00,review,3.0,Brick & Brew,39.9884577,-75.3098886,Havertown,PA,"Bars, Restaurants, Gastropubs, Pubs, Nightlife, American (New), Pizza",4.0,511,1
CHeMEder5ijEoCPLWjto_Q,5Qe5XyVtWDhygiyRs-PmlA,2015-03-02 14:57:29+00:00,review,4.0,Di Paolo's Italian Ristorante,39.7289532,-75.4690872,Penns Grove,NJ,"Restaurants, Italian",4.0,153,1
CHeMEder5ijEoCPLWjto_Q,EtKSTHV5Qx_Q7Aur9o4kQQ,2015-03-27 12:15:29+00:00,review,4.0,Village Whiskey,39.9514165949,-75.1737677917,Philadelphia,PA,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)",4.0,1553,1
CHeMEder5ijEoCPLWjto_Q,qfWJmJ0g96eM_fWma3ja0g,2015-04-27 15:19:16+00:00,review,3.0,Doc Magrogan's Oyster House - West Chester,39.9615417,-75.6036042,West Chester,PA,"Seafood, Restaurants, Bars, Nightlife, Cocktail Bars, American (New), Pubs",3.0,114,0
CHeMEder5ijEoCPLWjto_Q,8KJWlJ5fMSLbuqiFbMV44w,2015-06-03 00:04:35+00:00,review,3.0,Hunt's Annex Lounge,39.8774237,-75.3459776,Woodlyn,PA,"Sports Bars, Restaurants, Bars, Nightlife, Beer, Wine & Spirits, Food, Beer Bar, Lounges, American (Traditional)",4.0,39,1
CHeMEder5ijEoCPLWjto_Q,K0JZOvCUgYtbPjcDzys_kw,2015-07-21 03:03:32+00:00,review,4.0,The Cambridge,39.9437655,-75.1676029,Philadelphia,PA,"Restaurants, Nightlife, American (New), Bars",3.5,358,0
CHeMEder5ijEoCPLWjto_Q,dRaNZxDVOBKBg3-Iv3eoAg,2015-09-30 12:43:04+00:00,tip,,Antonia's Family Restaurant,39.8910538,-75.3534005,Swarthmore,PA,"American (New), Restaurants",3.5,50,1
CHeMEder5ijEoCPLWjto_Q,4_W5pstoN1166TGjjPOrMg,2015-11-02 01:48:39+00:00,tip,,Prohibition Taproom,39.9613018,-75.1593118,Philadelphia,PA,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",4.0,618,1
CHeMEder5ijEoCPLWjto_Q,TPYRKrXsdUfOUQNFm6w_3w,2015-11-12 00:35:32+00:00,tip,,Bellefonte Cafe,39.7660064222,-75.500209216,Wilmington,DE,"Breakfast & Brunch, Food, Tapas Bars, Restaurants, Antiques, American (Traditional), Coffee & Tea, Venues & Event Spaces, American (New), Vegetarian, Shopping, Comfort Food, Event Planning & Services",4.0,100,1
CHeMEder5ijEoCPLWjto_Q,4J06--ty2Ydj1---IsArLw,2016-02-26 13:43:35+00:00,review,1.0,Cantina Los Caballitos,39.9288976,-75.1644726699,Philadelphia,PA,"Restaurants, Mexican, Breakfast & Brunch, Bars, Fast Food, Nightlife",3.5,874,1
CHeMEder5ijEoCPLWjto_Q,YqmClmk7oLcDzPWKHzgA-Q,2016-03-31 16:09:19+00:00,tip,,South Philadelphia Tap Room,39.927216,-75.171477,Philadelphia,PA,"Breakfast & Brunch, Bars, Nightlife, Restaurants, Gastropubs, Pubs",4.0,530,1
CHeMEder5ijEoCPLWjto_Q,YqmClmk7oLcDzPWKHzgA-Q,2016-03-31 16:09:58+00:00,review,4.0,South Philadelphia Tap Room,39.927216,-75.171477,Philadelphia,PA,"Breakfast & Brunch, Bars, Nightlife, Restaurants, Gastropubs, Pubs",4.0,530,1
CHeMEder5ijEoCPLWjto_Q,nVI9wI9ujmrutJRMgHKSIg,2016-05-06 14:29:44+00:00,review,4.0,Fiesta Maya Mexican Grill,39.9142377,-75.3478566,Springfield,PA,"Mexican, Restaurants",4.5,130,0
CHeMEder5ijEoCPLWjto_Q,L_Rwy6oSAnMUY3NCDspxmA,2016-07-16 02:41:56+00:00,review,4.0,The Good King Tavern,39.941969,-75.154207,Philadelphia,PA,"Nightlife, Wine Bars, Breakfast & Brunch, Bars, Restaurants, Cocktail Bars, Brasseries, French",4.0,338,1
CJzZr2i7eczlt1ZzUTIfyA,PQYuPr2Dfm2S49EULjl1qw,2016-09-10 02:22:44+00:00,review,1.0,El Puerto Restaurant & Grill,27.9586968,-82.4405728,Tampa,FL,"Argentine, Latin American, Peruvian, Seafood, Spanish, Restaurants",4.0,400,1
CJzZr2i7eczlt1ZzUTIfyA,q_PFmdGcKx2H7z2ze8H26w,2017-05-26 01:13:25+00:00,review,3.0,Wright's Gourmet House,27.9317815,-82.5050114,Tampa,FL,"Sandwiches, American (Traditional), Restaurants, Patisserie/Cake Shop, Caterers, Food, Event Planning & Services",4.5,701,1
CJzZr2i7eczlt1ZzUTIfyA,M2ZrrqseHE5xssUrOL0Gtg,2017-07-11 16:48:14+00:00,review,3.0,The Three Coins Diner,28.0159759,-82.4514757,Tampa,FL,"American (Traditional), Restaurants",4.0,341,1
CJzZr2i7eczlt1ZzUTIfyA,KJScP6bDksIDN329d6s8IQ,2017-08-10 15:00:55+00:00,review,2.0,Joe's New York Diner,28.0548726769,-82.459092401,Tampa,FL,"Diners, Breakfast & Brunch, American (Traditional), Restaurants, Italian, Greek",4.0,226,1
CJzZr2i7eczlt1ZzUTIfyA,sankqYOVWpYX_T5kGZRRKQ,2018-04-17 22:16:27+00:00,review,5.0,Shelly's Cafe,28.0837842,-82.459086,Tampa,FL,"Cafes, Sandwiches, Restaurants, Coffee & Tea, Breakfast & Brunch, American (Traditional), Food",4.5,399,1
CJzZr2i7eczlt1ZzUTIfyA,JzQsy7_G0p-UZGYFMCEHvQ,2018-11-04 14:59:56+00:00,review,2.0,Yummy House South,27.9478385,-82.5060173,Tampa,FL,"Restaurants, Chinese",3.5,343,1
CJzZr2i7eczlt1ZzUTIfyA,4wDo72kKuceoLw8Uu_Y_RQ,2019-01-07 00:55:08+00:00,review,5.0,Pia's Trattoria,27.7390633,-82.7075858,Gulfport,FL,"Restaurants, Italian",4.5,709,1
CJzZr2i7eczlt1ZzUTIfyA,FXsu9JqnLl2D0wqeQP4QKw,2019-01-10 22:07:26+00:00,review,2.0,Glory Days Grill,28.126583,-82.3706739,Tampa,FL,"Bars, Nightlife, American (New), Restaurants, Sports Bars",3.5,229,1
CJzZr2i7eczlt1ZzUTIfyA,slZvJtFnrFsP9fS2lIg80Q,2019-09-28 17:37:58+00:00,review,2.0,Wawa,27.995463,-82.477747,Tampa,FL,"Food, Sandwiches, Automotive, Coffee & Tea, Convenience Stores, Gas Stations, Restaurants",3.0,12,1
CJzZr2i7eczlt1ZzUTIfyA,5RN4m3XO66jK4ThoDX3VnA,2019-10-25 01:50:20+00:00,review,1.0,PDQ Waters,28.0252357062,-82.5429962971,Tampa,FL,"Food, American (New), Restaurants, Coffee & Tea, Sandwiches, Chicken Shop, Fast Food, Salad",4.0,93,1
CMyI-HxcIyx3DgQMi4RlKQ,oGWRYeTFPIIekPqtk2kmYQ,2011-11-16 16:40:52+00:00,review,1.0,Patagonia Bar & Grill,40.2160511,-75.0129054,Richboro,PA,"Nightlife, Argentine, Bars, Restaurants",2.5,15,0
CMyI-HxcIyx3DgQMi4RlKQ,tW4w9WGwyxJ03PMabnqQkQ,2011-12-29 15:56:52+00:00,review,5.0,Olive Garden Italian Restaurant,40.1777913313,-74.8810054383,Langhorne,PA,"Salad, Soup, Italian, Restaurants, Wine Bars, Nightlife, Bars",3.0,96,1
CMyI-HxcIyx3DgQMi4RlKQ,lzaR8qKF_s5IjeUY3VQPBQ,2012-01-05 17:19:26+00:00,review,5.0,Bella Tori At the Mansion,40.1736811,-74.9187307,Langhorne,PA,"Public Services & Government, Mediterranean, American (New), Restaurants, Landmarks & Historical Buildings, Caterers, Breakfast & Brunch, Venues & Event Spaces, Nightlife, Italian, American (Traditional), Bars, Cocktail Bars, Event Planning & Services",4.0,85,1
CMyI-HxcIyx3DgQMi4RlKQ,GaDat3DWr99YcWhPFRA5ZA,2012-01-07 00:25:45+00:00,review,5.0,The Carversville Inn,40.386808,-75.062912,Carversville,PA,"French, Spanish, Caterers, Restaurants, American (New), Asian Fusion, Event Planning & Services",3.5,72,1
CMyI-HxcIyx3DgQMi4RlKQ,KTl3dH_1t4PLts01K5WQeA,2012-02-12 17:50:38+00:00,review,4.0,Granite Hill,39.9657459198,-75.1810451801,Philadelphia,PA,"French, Restaurants, American (New)",3.5,45,0
CQDg6a4wDgkqRUJZSzXc-w,qAFVEkIEo7KLLdM4z7h-JA,2016-09-12 02:47:59+00:00,review,5.0,Incredible Pizza Company - St. Louis,38.5260532,-90.3654481,Saint Louis,MO,"Arts & Entertainment, Restaurants, Buffets, Active Life, Kids Activities, Arcades, American (Traditional), Pizza, Amusement Parks",2.5,89,1
CQDg6a4wDgkqRUJZSzXc-w,7m9QY137WtxvdhgSUdetaw,2016-09-12 02:51:53+00:00,tip,,River Des Peres Yacht Club,38.5482723769,-90.2647571678,Saint Louis,MO,"Restaurants, Sandwiches",4.5,44,1
CQDg6a4wDgkqRUJZSzXc-w,7m9QY137WtxvdhgSUdetaw,2016-09-12 03:04:11+00:00,review,5.0,River Des Peres Yacht Club,38.5482723769,-90.2647571678,Saint Louis,MO,"Restaurants, Sandwiches",4.5,44,1
CQDg6a4wDgkqRUJZSzXc-w,R_u4QTal0d5f-FHr7BUXcw,2016-09-16 00:03:26+00:00,review,5.0,Smoking Barrels BBQ - St. Louis,38.5786660098,-90.2823078632,St. Louis,MO,"Barbeque, Restaurants",4.0,295,1
CQDg6a4wDgkqRUJZSzXc-w,HKS-63JzfR0DMNVLBuokYw,2017-10-10 06:23:29+00:00,review,5.0,Mission Taco Joint - Delmar Loop,38.6557463783,-90.3008376326,St. Louis,MO,"Bars, Nightlife, Mexican, Restaurants, Beer Bar, Cocktail Bars",4.0,1019,1
CQDg6a4wDgkqRUJZSzXc-w,qm7qf6A4hUgLqTxLpSBXpw,2017-10-11 04:04:16+00:00,review,5.0,Steve's Hot Dogs On the Hill,38.6147748,-90.2732542,Saint Louis,MO,"Fast Food, Hot Dogs, Restaurants",4.5,192,0
CQDg6a4wDgkqRUJZSzXc-w,YpMEDBDkz49VOiueB4OOlQ,2017-10-11 04:08:56+00:00,review,5.0,Mom's Deli,38.5917894,-90.3093633,Saint Louis,MO,"Sandwiches, Restaurants, Delis",4.0,218,1
CQDg6a4wDgkqRUJZSzXc-w,iRIHK8-EwpeffwvoO4nzIA,2017-10-11 04:20:29+00:00,review,5.0,Broadway Oyster Bar,38.6187176,-90.1923274,St Louis,MO,"Seafood, Cajun/Creole, Arts & Entertainment, Jazz & Blues, Restaurants, Nightlife, Music Venues",4.5,2076,1
CQDg6a4wDgkqRUJZSzXc-w,1o9IdLrFGMS2o5Y8uXKC0Q,2017-10-11 04:26:24+00:00,review,5.0,Adam's Smokehouse,38.6093667,-90.29013,Saint Louis,MO,"Smokehouse, Restaurants, Sandwiches, Food, Barbeque",4.5,346,1
CQDg6a4wDgkqRUJZSzXc-w,R_u4QTal0d5f-FHr7BUXcw,2017-10-11 04:29:32+00:00,review,5.0,Smoking Barrels BBQ - St. Louis,38.5786660098,-90.2823078632,St. Louis,MO,"Barbeque, Restaurants",4.0,295,1
CQDg6a4wDgkqRUJZSzXc-w,YJ-sr_YVhnsZaBl-j9tjCg,2017-10-11 04:32:46+00:00,review,4.0,Epic Pizza & Subs,38.6104162,-90.2031256,St Louis,MO,"Sandwiches, Pizza, Burgers, Chicken Wings, Restaurants",4.0,203,1
CQDg6a4wDgkqRUJZSzXc-w,HabjOG3X8V85QWkULx_vBA,2017-10-11 04:34:40+00:00,review,5.0,Gingham's Homestyle Restaurant,38.77082,-90.5204957,Saint Charles,MO,"American (Traditional), Breakfast & Brunch, Sandwiches, Food, Desserts, Restaurants, Diners",4.0,474,1
CQDg6a4wDgkqRUJZSzXc-w,cCMYCWvvYFQbAbEY4Gnrxg,2017-10-11 04:39:24+00:00,review,5.0,Hwy 61 Roadhouse & Kitchen,38.5899163,-90.338645,Saint Louis,MO,"Arts & Entertainment, Cajun/Creole, American (Traditional), Restaurants, Southern, Seafood, Dive Bars, Barbeque, Breakfast & Brunch, Nightlife, Music Venues, Bars",3.5,380,1
CQDg6a4wDgkqRUJZSzXc-w,6kfHd2o8k02B2bZ4_-BHlw,2017-10-11 04:43:05+00:00,review,5.0,Quincy Street Bistro,38.5694688,-90.2860942,Saint Louis,MO,"Gastropubs, American (New), Restaurants, Sandwiches, Salad, Nightlife, Bars",4.0,243,0
CQDg6a4wDgkqRUJZSzXc-w,gEJ3a8-m6VB827e6GHromw,2017-10-11 04:47:39+00:00,review,5.0,Sauce on the Side,38.6271043879,-90.2566847205,St. Louis,MO,"Bars, Salad, Restaurants, Nightlife, Beer Bar, Italian",4.5,232,1
CQDg6a4wDgkqRUJZSzXc-w,cQIh4YJlVtZI9TLF5_smOg,2017-10-11 04:53:40+00:00,review,4.0,The Shaved Duck,38.60363,-90.235876,St Louis,MO,"Barbeque, Restaurants, Soul Food, American (New), American (Traditional), Smokehouse, Food",4.5,1722,1
CQDg6a4wDgkqRUJZSzXc-w,_-XYJgVGrNMtn_S6nPm-GQ,2017-10-11 04:55:19+00:00,review,5.0,Vinnie's Italian Beef and Gyros,38.6054902,-90.3035576,Saint Louis,MO,"Restaurants, Italian, Greek",4.5,188,1
CQDg6a4wDgkqRUJZSzXc-w,56TulnfOZy0JI96zwVv27w,2017-10-18 01:54:56+00:00,review,5.0,Gioia's Deli,38.6174025,-90.2768058,Saint Louis,MO,"Sandwiches, Delis, Italian, Restaurants",4.5,376,1
CQDg6a4wDgkqRUJZSzXc-w,cOdEq7xqSFko6Gp8Ro9H8Q,2017-10-18 02:01:21+00:00,review,3.0,The Slider House,38.6091085,-90.3644416,Saint Louis,MO,"American (Traditional), Burgers, Restaurants",3.0,250,0
CQDg6a4wDgkqRUJZSzXc-w,sikefl5Nj00MNQ1OUyCEcg,2017-10-18 02:15:29+00:00,review,5.0,Carl's Drive In,38.6126848,-90.3543717,Brentwood,MO,"Sandwiches, Hot Dogs, Restaurants, Burgers",4.0,265,1
CQDg6a4wDgkqRUJZSzXc-w,_aKr7POnacW_VizRKBpCiA,2017-10-18 02:20:22+00:00,review,5.0,Blues City Deli,38.605024,-90.2181096,Saint Louis,MO,"Delis, Bars, Restaurants, Nightlife, Pubs, American (Traditional), Sandwiches",5.0,991,1
CQDg6a4wDgkqRUJZSzXc-w,AjxjKRNin477A7nKAZciGg,2017-10-18 02:37:58+00:00,review,5.0,McGurk's,38.6076212,-90.2099776,Saint Louis,MO,"Pubs, Bars, American (Traditional), Restaurants, Irish, Nightlife",4.0,428,1
CQDg6a4wDgkqRUJZSzXc-w,H_u6w1hM4WEgOD288i5edw,2017-10-18 03:04:38+00:00,review,5.0,The Post Sports Bar & Grill - Maplewood,38.612626,-90.3193728686,Maplewood,MO,"Food, Nightlife, American (Traditional), Burgers, American (New), Restaurants, Sports Bars, Desserts, Bars",3.5,238,1
CQDg6a4wDgkqRUJZSzXc-w,M0r9lUn2gLFYgIwIfG8-bQ,2017-10-18 03:26:06+00:00,review,3.0,Baileys' Range,38.6288639,-90.1945424,Saint Louis,MO,"Ice Cream & Frozen Yogurt, Burgers, Food, Nightlife, Beer Bar, Bars, Restaurants",3.5,1567,1
CQDg6a4wDgkqRUJZSzXc-w,Nq1Kn7ud84upBHz9chFW0A,2017-10-18 03:31:19+00:00,review,5.0,The Gramophone,38.627274,-90.255839,Saint Louis,MO,"American (Traditional), Restaurants, Arts & Entertainment, Nightlife, Jazz & Blues, Bars, Sandwiches, Music Venues",4.5,346,1
CQDg6a4wDgkqRUJZSzXc-w,IzYE3fXqNgHIOFmY7nVQvA,2017-10-18 03:40:15+00:00,review,3.0,Byrd & Barrel,38.5926500851,-90.2253990906,Saint Louis,MO,"Nightlife, Chicken Wings, Dive Bars, Bars, Restaurants, Chicken Shop, Sandwiches",4.0,369,0
CQDg6a4wDgkqRUJZSzXc-w,Fok0BLJP0OMxbbl3l6QmZA,2017-10-18 03:43:34+00:00,review,5.0,Sauce on the Side,38.6499759129,-90.3374733208,Clayton,MO,"Restaurants, Italian, Salad",4.5,330,1
CQDg6a4wDgkqRUJZSzXc-w,3ovV2S7XEAOEk8hCdYKhOA,2017-10-18 03:58:24+00:00,review,5.0,Hi-Pointe Drive-In,38.632134,-90.305623,St Louis,MO,"Restaurants, Food, Burgers, Sandwiches, Ice Cream & Frozen Yogurt",4.0,716,1
CQDg6a4wDgkqRUJZSzXc-w,r2bYRNrtMhv-ED2-cFZp6Q,2017-10-18 04:03:40+00:00,review,4.0,Nora's,38.628962,-90.29269,Saint Louis,MO,"Restaurants, Delis",4.5,225,0
CQDg6a4wDgkqRUJZSzXc-w,_H30_Y_YcQQ7kbix9a1KfQ,2017-10-18 04:07:30+00:00,review,5.0,Gus's World Famous Fried Chicken,38.6121287058,-90.3211099461,Maplewood,MO,"Restaurants, Southern, Comfort Food, Chicken Wings, Chicken Shop",4.0,359,1
CQDg6a4wDgkqRUJZSzXc-w,-q4YqKsWJY6NtkQdnNeL1Q,2017-10-18 04:17:46+00:00,review,5.0,The Barn,38.563918,-90.385162,St. Louis,MO,"Breakfast & Brunch, American (Traditional), Food, Diners, Restaurants, Sandwiches, Coffee & Tea",4.0,342,1
CQDg6a4wDgkqRUJZSzXc-w,GuHvOgWX4LaVYhSjyuGvyA,2017-10-18 04:23:15+00:00,review,5.0,Steve's Hot Dogs,38.6014346,-90.2426266,St Louis,MO,"Hot Dogs, Sandwiches, Restaurants, Fast Food, Burgers, Acai Bowls, Food, Nightlife, Bars",4.5,186,1
CQDg6a4wDgkqRUJZSzXc-w,EPXnaI6YQlmK5VUDAI0o7A,2017-10-18 04:26:56+00:00,review,5.0,The Gyro Company,38.56512,-90.292448,Saint Louis,MO,"Salad, Pizza, Restaurants, Sandwiches, Falafel, Greek, Mediterranean",4.5,216,1
CQDg6a4wDgkqRUJZSzXc-w,FFhS5dhkyRdLhqQo8Q5WTQ,2017-10-18 04:31:25+00:00,review,5.0,Pizza-A-Go-Go,38.6060267,-90.3038189,Saint Louis,MO,"Restaurants, Pizza",4.5,145,1
CQDg6a4wDgkqRUJZSzXc-w,chUeS0h9C8KGfyJO2Jqgew,2017-10-18 04:51:33+00:00,review,5.0,Fozzie's Sandwich Emporium,38.631246,-90.318997,Richmond Heights,MO,"Salad, Burgers, Restaurants, Food, Sandwiches",4.0,480,1
CQDg6a4wDgkqRUJZSzXc-w,ZoPCe0kiN7wr-fkdZdUxfg,2017-10-18 04:57:59+00:00,review,4.0,Carl's Delicatessen Restaurant,38.6342659,-90.3098556,Saint Louis,MO,"Delis, Restaurants",4.0,134,1
CQDg6a4wDgkqRUJZSzXc-w,JgTSG4rIDf20Kgp6U_asng,2017-10-18 05:01:21+00:00,tip,,Blackthorn Pub and Pizza,38.5996297,-90.2464818,St. Louis,MO,"Pizza, Pubs, Bars, Nightlife, Restaurants",3.5,446,1
CQDg6a4wDgkqRUJZSzXc-w,JgTSG4rIDf20Kgp6U_asng,2017-10-18 05:03:20+00:00,review,2.0,Blackthorn Pub and Pizza,38.5996297,-90.2464818,St. Louis,MO,"Pizza, Pubs, Bars, Nightlife, Restaurants",3.5,446,1
CQDg6a4wDgkqRUJZSzXc-w,1Gm0k-SzLB-jTZxVxuvcOg,2017-10-18 05:27:34+00:00,review,5.0,Crusoe's Original,38.5765406,-90.2404238,Saint Louis,MO,"Burgers, American (Traditional), Restaurants, Food, Sandwiches",4.0,86,1
CQDg6a4wDgkqRUJZSzXc-w,86pRIJ5201_hfReVxR2fKw,2017-10-19 03:47:45+00:00,review,3.0,Fuzzy's Taco Shop,38.7015705736,-90.4471841515,Maryland Heights,MO,"Mexican, Salad, Fast Food, American (New), American (Traditional), Restaurants, Tex-Mex",3.0,216,1
CQDg6a4wDgkqRUJZSzXc-w,Vuzjc16LddtuHq4IE4pTCA,2017-10-19 04:19:40+00:00,tip,,Ruma's Deli,38.509087,-90.321251,St. Louis,MO,"Delis, Restaurants",3.0,40,1
CQDg6a4wDgkqRUJZSzXc-w,Vuzjc16LddtuHq4IE4pTCA,2017-10-19 04:20:21+00:00,review,4.0,Ruma's Deli,38.509087,-90.321251,St. Louis,MO,"Delis, Restaurants",3.0,40,1
CQDg6a4wDgkqRUJZSzXc-w,rZHN-ZzaEY7pAKrxpSS2yw,2017-10-19 05:12:10+00:00,review,2.0,King Edwards Chicken,38.7856223,-90.5158986,Saint Charles,MO,"American (New), Restaurants",3.5,50,1
CQDg6a4wDgkqRUJZSzXc-w,rZHN-ZzaEY7pAKrxpSS2yw,2017-10-30 17:19:33+00:00,review,2.0,King Edwards Chicken,38.7856223,-90.5158986,Saint Charles,MO,"American (New), Restaurants",3.5,50,1
CQDg6a4wDgkqRUJZSzXc-w,9KatEMj8pRNPCMVi5U2Vdg,2017-11-11 02:11:23+00:00,review,5.0,Monte Bello Pizzeria,38.5495137853,-90.275135261,Saint Louis,MO,"Restaurants, Italian, Pizza",4.0,79,1
CQDg6a4wDgkqRUJZSzXc-w,R_J3B7usj-NDHm_wNFSa0w,2017-11-28 00:42:27+00:00,review,5.0,The Crow's Nest,38.6127073,-90.3183971,Saint Louis,MO,"Breakfast & Brunch, Beer Bar, Bars, American (New), Nightlife, American (Traditional), Restaurants, Pubs",4.0,243,1
CQDg6a4wDgkqRUJZSzXc-w,qSy3Ue3KlzFFXBKwZTbofg,2017-12-14 20:51:10+00:00,review,5.0,Fort Taco,38.6115411,-90.3371705,Saint Louis,MO,"Restaurants, Mexican",3.5,188,1
CQDg6a4wDgkqRUJZSzXc-w,sKM3UTYiqYUSZwqNi_He9A,2017-12-16 06:13:30+00:00,review,2.0,Llywelyn's Pub,38.5937612441,-90.3581193029,Webster Groves,MO,"Beer, Wine & Spirits, Restaurants, American (Traditional), Irish, Pubs, Nightlife, Food, Irish Pub, Bars, Breakfast & Brunch",3.0,69,1
CQDg6a4wDgkqRUJZSzXc-w,24_GowpZ79St53rpxsKqsQ,2017-12-19 03:14:44+00:00,review,5.0,P'sghetti's Pasta & Sandwiches,38.5242366,-90.3552356,Saint Louis,MO,"Italian, Sandwiches, Restaurants",4.0,85,1
CQDg6a4wDgkqRUJZSzXc-w,fVRnz0q3qMvEzHrH_blSKg,2017-12-30 04:18:08+00:00,tip,,Smashburger,38.78192404,-90.53326266,St Charles,MO,"Burgers, Restaurants",3.5,158,1
CQDg6a4wDgkqRUJZSzXc-w,fVRnz0q3qMvEzHrH_blSKg,2017-12-30 04:20:07+00:00,review,2.0,Smashburger,38.78192404,-90.53326266,St Charles,MO,"Burgers, Restaurants",3.5,158,1
CQDg6a4wDgkqRUJZSzXc-w,xHMNTqYE06eFgfskRo_YkQ,2018-01-07 19:38:43+00:00,review,5.0,Allin's Diner,38.7861229,-90.4946526,Saint Charles,MO,"Restaurants, Soup, Diners, Breakfast & Brunch",4.0,187,1
CQDg6a4wDgkqRUJZSzXc-w,nkzhe-nViX6e-lBdhDLbGg,2018-01-09 01:01:03+00:00,review,5.0,King Edwards Fried Chicken,38.5641956014,-90.360560419,Crestwood,MO,"Fish & Chips, Sandwiches, Chicken Wings, Southern, Restaurants",4.0,147,1
CQDg6a4wDgkqRUJZSzXc-w,c_xAbBTeiIHqPm1zMOvQcg,2018-01-20 03:43:42+00:00,review,5.0,Iron Barley's High Hog Ridge,38.450404,-90.541772,High Ridge,MO,"American (New), Bars, Barbeque, Seafood, Restaurants, Nightlife, Salad, American (Traditional)",4.0,436,1
CQDg6a4wDgkqRUJZSzXc-w,CueuRgYurL6IBGybuvQN6w,2018-01-26 19:51:51+00:00,review,5.0,The Village Bar,38.6033523,-90.4413564,Saint Louis,MO,"Restaurants, Burgers, Bars, Nightlife",3.5,134,1
CQDg6a4wDgkqRUJZSzXc-w,TGHxU9bjU4vPpAqOdD0Eew,2018-02-06 02:34:53+00:00,review,5.0,Big Woody's BBQ,38.777347482,-90.5296611786,St Charles,MO,"Barbeque, Restaurants",4.5,185,1
